Date,Actual,Forecast
2016-09-30,,-44.65916442871094
2016-10-01,,-44.54361343383789
2016-10-02,,-44.74269104003906
2016-10-03,,-45.313194274902344
2016-10-04,,-45.37004470825195
2016-10-05,,-45.66092300415039
2016-10-06,,-45.76116180419922
2016-10-07,,-46.333614349365234
2016-10-08,,-46.730342864990234
2016-10-09,,-46.85201644897461
2016-10-10,,-47.05857849121094
2016-10-11,,-47.13410949707031
2016-10-12,,-47.65806198120117
2016-10-13,,-47.1865234375
2016-10-14,,-47.25761795043945
2016-10-15,,-46.710933685302734
2016-10-16,,-46.92881774902344
2016-10-17,,-46.75758361816406
2016-10-18,,-46.28950500488281
2016-10-19,,-45.7561149597168
2016-10-20,,-45.517581939697266
2016-10-21,,-45.00954818725586
2016-10-22,,-45.650760650634766
2016-10-23,,-45.234962463378906
2016-10-24,,-45.0269889831543
2016-10-25,,-44.701595306396484
2016-10-26,,-44.76449203491211
2016-10-27,,-44.578880310058594
2016-10-28,,-44.876468658447266
2016-10-29,,-44.5119514465332
2016-10-30,,-43.80080032348633
2016-10-31,,-43.562156677246094
2016-11-01,,-43.92283248901367
2016-11-02,,-43.575904846191406
2016-11-03,,-43.427425384521484
2016-11-04,,-42.71219253540039
2016-11-05,,-42.98577880859375
2016-11-06,,-42.28658676147461
2016-11-07,,-42.22564697265625
2016-11-08,,-42.04586410522461
2016-11-09,,-41.549041748046875
2016-11-10,,-41.41069030761719
2016-11-11,,-41.21177673339844
2016-11-12,,-40.386234283447266
2016-11-13,,-40.76218795776367
2016-11-14,,-40.226749420166016
2016-11-15,,-40.41295623779297
2016-11-16,,-40.41218566894531
2016-11-17,,-40.2204704284668
2016-11-18,,-40.54924392700195
2016-11-19,,-40.28527069091797
2016-11-20,,-40.2877197265625
2016-11-21,,-40.40748596191406
2016-11-22,,-40.19285583496094
2016-11-23,,-39.94465637207031
2016-11-24,,-39.97776794433594
2016-11-25,,-40.56183624267578
2016-11-26,,-40.80580520629883
2016-11-27,,-40.62944793701172
2016-11-28,,-40.491756439208984
2016-11-29,,-40.63313674926758
2016-11-30,,-41.031044006347656
2016-12-01,,-40.92708969116211
2016-12-02,,-40.77432632446289
2016-12-03,,-41.02165222167969
2016-12-04,,-41.354984283447266
2016-12-05,,-41.0701904296875
2016-12-06,,-41.58448791503906
2016-12-07,,-41.26730728149414
2016-12-08,,-41.52342987060547
2016-12-09,,-41.25334930419922
2016-12-10,,-41.3209114074707
2016-12-11,,-41.20343017578125
2016-12-12,,-40.6826286315918
2016-12-13,,-40.692474365234375
2016-12-14,,-40.526397705078125
2016-12-15,,-40.342742919921875
2016-12-16,,-39.98748016357422
2016-12-17,,-40.07975769042969
2016-12-18,,-39.30575942993164
2016-12-19,,-38.94350051879883
2016-12-20,,-38.877296447753906
2016-12-21,,-38.18641662597656
2016-12-22,,-37.65544128417969
2016-12-23,,-37.06830596923828
2016-12-24,,-36.564109802246094
2016-12-25,,-35.999053955078125
2016-12-26,,-35.256534576416016
2016-12-27,,-34.50967025756836
2016-12-28,,-33.96898651123047
2016-12-29,,-33.297950744628906
2016-12-30,,-32.93521499633789
2016-12-31,,-32.39569091796875
2017-01-01,,-32.162174224853516
2017-01-02,,-31.76343536376953
2017-01-03,,-31.523588180541992
2017-01-04,,-31.248394012451172
2017-01-05,,-31.60387420654297
2017-01-06,,-31.493438720703125
2017-01-07,,-31.442283630371094
2017-01-08,,-31.71319580078125
2017-01-09,,-31.95530128479004
2017-01-10,,-32.54218292236328
2017-01-11,,-32.89848709106445
2017-01-12,,-33.70905303955078
2017-01-13,,-33.668827056884766
2017-01-14,,-34.11465072631836
2017-01-15,,-34.585628509521484
2017-01-16,,-34.96220779418945
2017-01-17,,-35.69379425048828
2017-01-18,,-35.532432556152344
2017-01-19,,-36.61873245239258
2017-01-20,,-37.395294189453125
2017-01-21,,-37.62228775024414
2017-01-22,,-38.4317741394043
2017-01-23,,-38.687034606933594
2017-01-24,,-38.76698684692383
2017-01-25,,-38.926025390625
2017-01-26,,-39.27295684814453
2017-01-27,,-39.25235366821289
2017-01-28,,-39.95035934448242
2017-01-29,,-39.39080810546875
2017-01-30,,-39.434906005859375
2017-01-31,,-39.9472770690918
2017-02-01,,-40.38143539428711
2017-02-02,,-40.35850143432617
2017-02-03,,-40.627906799316406
2017-02-04,,-40.53601837158203
2017-02-05,,-40.64558792114258
2017-02-06,,-41.05748748779297
2017-02-07,,-41.10209274291992
2017-02-08,,-41.06455612182617
2017-02-09,,-41.03071594238281
2017-02-10,,-40.85658645629883
2017-02-11,,-41.618534088134766
2017-02-12,,-41.558555603027344
2017-02-13,,-41.53047561645508
2017-02-14,,-41.94168472290039
2017-02-15,,-41.727962493896484
2017-02-16,,-42.052703857421875
2017-02-17,,-42.088497161865234
2017-02-18,,-41.9630012512207
2017-02-19,,-42.25370407104492
2017-02-20,,-42.30470657348633
2017-02-21,,-42.21955108642578
2017-02-22,,-42.360347747802734
2017-02-23,,-41.58390426635742
2017-02-24,,-41.546653747558594
2017-02-25,,-41.12234115600586
2017-02-26,,-40.62763977050781
2017-02-27,,-40.50080490112305
2017-02-28,,-39.872066497802734
2017-03-01,,-39.85826110839844
2017-03-02,,-38.83631896972656
2017-03-03,,-38.77935028076172
2017-03-04,,-38.32908630371094
2017-03-05,,-37.96146011352539
2017-03-06,,-37.177276611328125
2017-03-07,,-36.905792236328125
2017-03-08,,-36.275604248046875
2017-03-09,,-35.965789794921875
2017-03-10,,-35.746280670166016
2017-03-11,,-35.620182037353516
2017-03-12,,-35.836402893066406
2017-03-13,,-35.83881759643555
2017-03-14,,-36.30796432495117
2017-03-15,,-36.03410339355469
2017-03-16,,-36.348358154296875
2017-03-17,,-36.61213684082031
2017-03-18,,-36.656715393066406
2017-03-19,,-37.0158805847168
2017-03-20,,-37.349037170410156
2017-03-21,,-37.25313186645508
2017-03-22,,-37.82469940185547
2017-03-23,,-37.67607879638672
2017-03-24,,-37.960723876953125
2017-03-25,,-37.77581024169922
2017-03-26,,-37.94538116455078
2017-03-27,,-38.48173141479492
